Tiempo,PosX,PosY,VelX,VelY,AcelX,AcelY
0,1.1510842042877771,1.4804524721777297,5.8958032929814355
0.03333333333333333,1.246440292216942,1.654038361036677,5.764260407672927
0.06666666666666667,1.314551783594917,1.9145723217217865,5.219247964981815
0.1,1.3894744241106893,2.1286814898836686,4.128412985747392
0.13333333333333333,1.4712082137642595,2.2523330373738544,2.6699272201554973
0.16666666666666666,1.5529420034178294,2.2727431322759175,1.190034159769575
0.19999999999999998,1.6142423456580068,2.2452905871714597,0.1583417507284683
0.2333333333333333,1.709598433587172,2.220897221051178,-0.18266401083468992
0.26666666666666666,1.7640876266895518,2.2079632658476296,-0.028709005530381318
0.3,1.8390102672053243,2.2151124703875302,0.2657622543644833
0.3333333333333333,1.9139329077210967,2.2421680227993854,0.45685289976698096
0.36666666666666664,1.9820443990990717,2.272105942323922,0.46861770434209704
0.39999999999999997,2.0774004870282368,2.2878655513983492,0.2969753163240228
0.4333333333333333,2.138700829268414,2.2932266207850143,0.04120755554310634
0.4666666666666666,2.213623469784187,2.289453522168763,-0.10796294911344302
0.49999999999999994,2.315790706851149,2.271135145067224,-0.045284046173837925
0.5333333333333333,2.3770910490913266,2.253537359743855,0.1906763051300665
0.5666666666666667,2.4315802421937067,2.26472321267073,0.5252808097304573
0.6,2.5201251809850738,2.301827017100403,0.853623600537841
0.6333333333333333,2.601858970638644,2.3444653667151893,0.9948384288244436
0.6666666666666666,2.6767816111544165,2.3870303227229384,0.8288595490438335
0.7,2.7448931025323913,2.423763823044384,0.42954876225492583
0.7333333333333333,2.847060339599354,2.4336886403594606,-0.033772592517613186
0.7666666666666666,2.928794129252924,2.411353631309231,-0.4266240746727621
0.7999999999999999,3.0105279189064937,2.3757577318968397,-0.6458240903044965
0.8333333333333333,3.0786394102844685,2.3444386781308086,-0.6374048904137524
0.8666666666666666,3.160373199938039,2.3234414343724574,-0.46358499985963514
0.8999999999999999,3.2284846913160137,2.314447381437517,-0.2705916490238224
0.9333333333333332,3.317029630107381,2.3155716380543874,-0.1714896911888896
0.9666666666666666,3.385141121485356,2.3184339887287884,-0.18398881309984777
0.9999999999999999,3.466874911138926,2.3143306188808737,-0.24982545215309876
1.0333333333333332,3.5486087007924962,2.2985243047837858,-0.288404849349711
1.0666666666666667,3.6235313413082686,2.2787180391032433,-0.2402601681961647
1.1,3.698453981824041,2.2671885706525168,-0.09085861665199998
1.1333333333333335,3.766565473202016,2.269547174296803,0.10910531584113417
1.166666666666667,3.848299262855586,2.2814836436592714,0.2528822482279108
1.2000000000000004,3.916410754233561,2.299011371448654,0.2516269315984825
1.2333333333333338,3.998144543887131,2.3150111777824702,0.10751000571002613
1.2666666666666673,4.079878333540701,2.3183172261721277,-0.10317101378867298
1.3000000000000007,4.161612123194271,2.3045225641224327,-0.2838705541804657
1.3333333333333341,4.229723614572245,2.2823643669436975,-0.3400927260283415
1.3666666666666676,4.311457404225815,2.2638358172401896,-0.20884494020992012
1.400000000000001,4.379568895603791,2.255091969783784,0.08287377347198263
1.4333333333333345,4.461302685257361,2.262061026379148,0.4182700711810105
1.466666666666668,4.529414176635336,2.2881124208038313,0.6645271642865413
1.5000000000000013,4.5975256680133105,2.3262804325355226,0.7247386122841256
1.5333333333333348,4.692881755942476,2.3607353949658094,0.5465499911002927
1.5666666666666682,4.76099324732045,2.380544996719395,0.1483017912350767
1.6000000000000016,4.849538186111818,2.3800579300545204,-0.35903113613477616
1.633333333333335,4.931271975765388,2.3553976780904735,-0.8168153721801155
1.6666666666666685,5.00619461628116,2.3098402645594898,-1.088711235132606
1.700000000000002,5.08792840593473,2.256463095806141,-1.095656653267526
1.7333333333333354,5.156039897312706,2.2110391251970403,-0.8319729630441162
1.7666666666666688,5.230962537828478,2.1847441974399184,-0.37946763367209957
1.8000000000000023,5.299074029206452,2.182832627583938,0.11265394439953737
1.8333333333333357,5.367185520584428,2.203055902395366,0.4880422279496758
1.8666666666666691,5.4421081611002,2.236590108664659,0.64354507583148
1.9000000000000026,5.517030801615973,2.27005759347301,0.5566311272667888
1.933333333333336,5.598764591269543,2.2907712710223596,0.28069451732330897
1.9666666666666694,5.680498380923113,2.2934334573139368,-0.07606160762608809
2.0000000000000027,5.748609872301087,2.2795220327075967,-0.38979440013107797
2.033333333333336,5.830343661954657,2.2543113286907834,-0.5704301738695117
2.066666666666669,5.90526630247043,2.2259213470600994,-0.5904234502734635
2.1000000000000023,5.973377793848405,2.20302587773796,-0.4849851459256818
2.1333333333333355,6.055111583501975,2.189444724363277,-0.3380401832570601
2.1666666666666687,6.1164119257421525,2.1852646248352783,-0.24560341342111286
2.200000000000002,6.191334566257925,2.1863188239181555,-0.2659486931896866
2.233333333333335,6.266257206773697,2.1825557335210415,-0.39843978577452366
